k,raw_imagined_train,raw_imagined_test,preprocessed_imagined_train,preprocessed_imagined_test,features_imagined_train,features_imagined_test,raw_inner_train,raw_inner_test,preprocessed_inner_train,preprocessed_inner_test,features_inner_train,features_inner_test
1,1.0,0.9429660373263888,1.0,0.7232247194064734,1.0,0.06471816283924843,1.0,0.9333360460069444,1.0,0.6901513710356822,1.0,0.09394572025052192
5,0.9441092354910714,0.8580864800347222,0.7832189008659597,0.5532380357094329,0.34229390681003585,0.06889352818371608,0.9356224423363095,0.8395589192708334,0.7677224736048266,0.5281680571785743,0.3118279569892473,0.07515657620041753
13,0.8592645554315477,0.7877739800347222,0.6166133813192637,0.44018534119629316,0.25,0.0709812108559499,0.8462262834821429,0.7686496310763888,0.6003773650832475,0.4184308503410604,0.22580645161290322,0.081419624217119
37,0.7431931268601191,0.6983913845486112,0.43468614056849353,0.3405304780281001,0.15232974910394265,0.07724425887265135,0.7302478608630952,0.6837158203125,0.42087271499036205,0.32331440063048617,0.15232974910394265,0.05636743215031315
101,0.6310570126488095,0.6023220486111112,0.3176447294094353,0.2708916487757154,0.10663082437275985,0.07306889352818371,0.6197567894345238,0.5928683810763888,0.3063703651938946,0.2577112264586787,0.13261648745519714,0.054279749478079335
445,0.4418247767857143,0.4293212890625,0.21450409685703803,0.20060059243960104,0.08781362007168458,0.05636743215031315,0.4439057849702381,0.4340684678819444,0.20555332320038203,0.18850721526211375,0.07795698924731183,0.05219206680584551
845,0.36484491257440477,0.3594021267361111,0.18464683170565524,0.17679430388346876,0.08333333333333333,0.04592901878914405,0.3690069289434524,0.3609076605902778,0.1782001782001782,0.16676631247112536,0.08154121863799284,0.03966597077244259
1539,0.3004150390625,0.2975396050347222,0.16347828112533994,0.15754001684919966,0.07526881720430108,0.03966597077244259,0.30228097098214285,0.2951388888888889,0.1580158050746286,0.1511536266543468,0.07168458781362007,0.05010438413361169
3939,0.21127464657738096,0.21080186631944445,0.13635807753454812,0.13382884474277795,0.07078853046594982,0.04384133611691023,0.21771530877976192,0.2145046657986111,0.13438972262501675,0.13066282577384025,0.06989247311827956,0.04592901878914405
